,__typename,firstName,lastName,department,id,legacyId,numRatings,avgRating,avgDifficulty
2470,Teacher,Santiago,Perez,Economics,VGVhY2hlci0yMzQwOTE5,2340919,17,3.4,1.7
2471,Teacher,Randall,Haas,Anthropology,VGVhY2hlci0yMzQxNTA1,2341505,6,4.5,2.2
2473,Teacher,David,Driscoll,Classics,VGVhY2hlci0yMzQxODQx,2341841,25,4.1,2
2474,Teacher,Ahmed,Muhamed,Languages,VGVhY2hlci0yMzQxOTA0,2341904,1,1,5
2475,Teacher,Brendan,Price,Economics,VGVhY2hlci0yMzQxOTA3,2341907,13,4.7,3.4
2476,Teacher,Erik,Grijalva,Ecology & Evolutionary Biology,VGVhY2hlci0yMzQxOTI0,2341924,3,4.7,2
2477,Teacher,Zhou,Yu,Computer Science,VGVhY2hlci0yMzQyMTY4,2342168,9,3.2,3.3
2479,Teacher,Parsa,Jamshidian,Statistics,VGVhY2hlci0yMzQyMjQ2,2342246,6,5,3.7
2480,Teacher,Melissa,Ward,Environmental Science,VGVhY2hlci0yMzQzMDAy,2343002,3,5,3
2481,Teacher,Antoine,Champetier,Agricultural Economics,VGVhY2hlci0yMzQzMDY5,2343069,8,3,4.6
2482,Teacher,Oscar,Barriga Cabanillas,Agricultural & Resource Economics,VGVhY2hlci0yMzQzOTM3,2343937,1,3,4
2483,Teacher,Antoine,Champetier,Agricultural & Resource Economics,VGVhY2hlci0yMzQ0MTE1,2344115,2,2.5,5
2485,Teacher,Andre,Daccache,Agricultural Engineering,VGVhY2hlci0yMzQ0NTAy,2344502,1,1,2
2488,Teacher,Alexis,Patterson,Education,VGVhY2hlci0yMzQ0ODA5,2344809,1,5,2
2489,Teacher,Matthew,Hansen,Wildlife,VGVhY2hlci0yMzQ0ODE2,2344816,2,3.5,4
2490,Teacher,Max,Rudolph,Geology,VGVhY2hlci0yMzQ1ODUw,2345850,6,2.8,3.7
2491,Teacher,Whitney,Larratt-Smith,Anthropology,VGVhY2hlci0yMzQ2Njcw,2346670,1,1,3
2492,Teacher,Sheryl-Ann,Simpson,Landscape Architecture & Regional Planning,VGVhY2hlci0yMzQ3NDI0,2347424,1,4,4
2493,Teacher,Nicolas,Caramp,Economics,VGVhY2hlci0yMzQ3NjQ4,2347648,37,2.6,3.8
2494,Teacher,Ted,Powers,Biological Sciences,VGVhY2hlci0yMzQ3NzAx,2347701,1,5,4
2495,Teacher,Randy,Haas,Anthropology,VGVhY2hlci0yMzQ4MDQy,2348042,3,5,2.7
2497,Teacher,Kristin,McCarty,Sociology,VGVhY2hlci0yMzQ4NjU2,2348656,5,4,3.6
2498,Teacher,Jeffrey,Sacha,Sociology,VGVhY2hlci0yMzQ5NTI3,2349527,8,3.6,3.1
2499,Teacher,Teresa,Hamill,Physics,VGVhY2hlci0yMzUwMDc4,2350078,2,1,4
2500,Teacher,Andy,Robinson,English,VGVhY2hlci0yMzUwMzkw,2350390,1,5,4
2502,Teacher,Lindsay,Bowman,Psychology,VGVhY2hlci0yMzUwNzUx,2350751,5,4.8,3.4
2503,Teacher,Tobin,White,Education,VGVhY2hlci0yMzUwOTQz,2350943,1,5,3
2504,Teacher,Maria,Diaz-Basteris,Spanish,VGVhY2hlci0yMzUxMDM0,2351034,3,3.3,3.7
2505,Teacher,Thomas,Hintze,English,VGVhY2hlci0yMzUxMTk2,2351196,4,3.7,2.8
2506,Teacher,John,Maus,Agricultural amp Resource Economics,VGVhY2hlci0yMzUxMjYy,2351262,8,3.3,3
2507,Teacher,David,De la Pena,Landscape Architecture & Regional Planning,VGVhY2hlci0yMzUxNDI1,2351425,2,5,3
2508,Teacher,Jenna,Stearns,Economics,VGVhY2hlci0yMzUxNTAy,2351502,11,2.8,4.3
2510,Teacher,Brooke,Kipling,Spanish,VGVhY2hlci0yMzUyMTAy,2352102,3,5,2.7
2512,Teacher,Jessica,Blake,History,VGVhY2hlci0yMzUyNDA4,2352408,7,3.2,3.7
2513,Teacher,Muneeza,Rizvi,Anthropology,VGVhY2hlci0yMzUyNTAz,2352503,7,5,3.8
2514,Teacher,Sarah,Gorchoff,Psychology,VGVhY2hlci0yMzUyNTI5,2352529,1,4,3
2515,Teacher,Amy,Motlagh,Classics,VGVhY2hlci0yMzUyNjUx,2352651,6,1.5,3.3
2516,Teacher,Noli,Brazil,Human Ecology,VGVhY2hlci0yMzUzNDMw,2353430,1,5,2
2517,Teacher,Carlo,Russo,Agricultural Economics,VGVhY2hlci0yMzUzOTIz,2353923,1,5,4
2518,Teacher,Danny,Martinez,Education,VGVhY2hlci0yMzU1MDY5,2355069,1,5,2
2519,Teacher,Maleeha,Khan,Management,VGVhY2hlci0yMzU1MDcx,2355071,5,4,2.8
2520,Teacher,Michael,Bissell,Statistics,VGVhY2hlci0yMzU1MTUz,2355153,2,4.5,3.5
2521,Teacher,Eduardo,Da Silva Neto,Physics,VGVhY2hlci0yMzU1NjA1,2355605,7,4.6,3.3
2522,Teacher,April,Peletta,English,VGVhY2hlci0yMzU1NjE3,2355617,1,5,3
2523,Teacher,Stephanie,Boluk,English,VGVhY2hlci0yMzU1NjIx,2355621,4,3,3.7
2525,Teacher,Jaime,Jackson,Political Science,VGVhY2hlci0yMzU1ODc1,2355875,11,4.9,2.7
2526,Teacher,Zhen,Zhang,Comparative Literature,VGVhY2hlci0yMzU1OTM5,2355939,4,5,2
2527,Teacher,Tiernan,Armstrong-Ingram,Philosophy,VGVhY2hlci0yMzU2Mzc4,2356378,2,1.5,4
2528,Teacher,Regina,Guiterrez,Theatre & Dance,VGVhY2hlci0yMzU3MTMy,2357132,2,5,1
2529,Teacher,Cosmo,Houck,Political Science,VGVhY2hlci0yMzU3NzUy,2357752,3,3.7,3
2530,Teacher,Evan,Jones,English,VGVhY2hlci0yMzU3OTI1,2357925,3,3.7,3
2531,Teacher,Kelly,Sharp,History,VGVhY2hlci0yMzU5NTMz,2359533,2,4,3
2532,Teacher,Timothy,Walker,Writing,VGVhY2hlci0yMzYxNjc1,2361675,5,5,2.2
2533,Teacher,Christina,Gao,Physics,VGVhY2hlci0yMzYyNTI4,2362528,7,3.9,2.3
2535,Teacher,Robert,Walsh,Wildlife,VGVhY2hlci0yMzY3NzI5,2367729,2,5,2
2536,Teacher,Mayte,Frias,Psychology,VGVhY2hlci0yMzY5OTU5,2369959,9,1.3,2.9
2537,Teacher,Cristina,Moya,Anthropology,VGVhY2hlci0yMzcyNzUz,2372753,6,2.2,4
2538,Teacher,Nicole,Sparapani,Education,VGVhY2hlci0yMzc1NjQx,2375641,2,4.5,3
2539,Teacher,Andres,Escobar,Economics,VGVhY2hlci0yMzc4OTAw,2378900,2,2,4
2541,Teacher,Ryan,Pascua,Medicine,VGVhY2hlci0yMzgwMDk4,2380098,1,5,1
2542,Teacher,Luxin,Wang,Food Science amp Technology,VGVhY2hlci0yMzgwNjA4,2380608,3,5,2
2543,Teacher,Robert,Sanders,Mathematics,VGVhY2hlci0yMzgwNjc1,2380675,18,4.4,2.5
2544,Teacher,Joey,Nevarez,English,VGVhY2hlci0yMzgwNzcx,2380771,2,5,3.5
2545,Teacher,Yajun,Graves,Physical Education,VGVhY2hlci0yMzgyMTMw,2382130,3,2,2.3
2546,Teacher,Andrew,Bower,Human Development,VGVhY2hlci0yMzgyMjc3,2382277,6,3.8,3.3
2547,Teacher,Kelsey,Fortune,Economics,VGVhY2hlci0yMzgyNjA3,2382607,1,3,4
2548,Teacher,Lauren,Hayes,Anthropology,VGVhY2hlci0yMzgyNjIw,2382620,4,4.8,2.5
2549,Teacher,Georgina,Bosch,Spanish,VGVhY2hlci0yMzgzMTI3,2383127,4,5,2.8
2550,Teacher,Ingrid,Behrsin,Landscape Architecture amp Regional Planning,VGVhY2hlci0yMzgzMjUx,2383251,1,5,2
2551,Teacher,Joseph,Schupbach,Theatre amp Dance,VGVhY2hlci0yMzgzMjc0,2383274,1,5,2
2552,Teacher,Mary,Robinson,Physical Education,VGVhY2hlci0yMzgzMjc3,2383277,1,5,1
2554,Teacher,Magnus,Snaebjoernsson,Comparative Literature,VGVhY2hlci0yMzgzNzA2,2383706,3,3,3.3
2555,Teacher,Sujoy,Mukhopadhyay,Geology,VGVhY2hlci0yMzgzODE5,2383819,3,5,2.3
2556,Teacher,Caroline,Riley,Art & Art History,VGVhY2hlci0yMzg0MTg4,2384188,5,4.6,3.6
2557,Teacher,Seth,Sanders,Religious Studies,VGVhY2hlci0yMzg0MzYw,2384360,6,4.8,2
2558,Teacher,Christina,Moya,Anthropology,VGVhY2hlci0yMzg0NjE1,2384615,1,2,4
2560,Teacher,Casey,Sullivan,History,VGVhY2hlci0yMzg0NzQ1,2384745,1,3,3
2562,Teacher,Jeannie,Gazzaniga,Nutrition,VGVhY2hlci0yMzg0ODQ4,2384848,1,5,2
2563,Teacher,Cameron,Langer,Physics,VGVhY2hlci0yMzg0ODgx,2384881,1,4,3
2565,Teacher,Tarek,Elhaik,Anthropology,VGVhY2hlci0yMzg0OTY3,2384967,3,3.3,3.3
2568,Teacher,Anne Marie,Schleiner,Design,VGVhY2hlci0yMzg2MzU0,2386354,2,5,2
2570,Teacher,Curtis,Atkisson,Anthropology,VGVhY2hlci0yMzg3MTM1,2387135,3,1,5
2573,Teacher,Marissa,Baskett,Environmental Science,VGVhY2hlci0yMzg4MDcz,2388073,1,5,2
2574,Teacher,Chelsi,Florence,Sociology,VGVhY2hlci0yMzg5MzA0,2389304,2,4.5,3
2576,Teacher,Evan,Sandlin,Political Science,VGVhY2hlci0yMzkwNDUw,2390450,3,4.7,3
2577,Teacher,Penny,Olson,Design,VGVhY2hlci0yMzkwNDcz,2390473,1,2,3
2579,Teacher,Maddie,Huang,Communication,VGVhY2hlci0yMzkwODA1,2390805,2,2,3
2580,Teacher,Yanwen,Luo,Mathematics,VGVhY2hlci0yMzkwODA3,2390807,5,4.8,2.8
2581,Teacher,Arman,Rezaee,Economics,VGVhY2hlci0yMzkxMzE0,2391314,2,4,2.5
2585,Teacher,Xiaochen,Liu,Mathematics,VGVhY2hlci0yMzk0Mzk0,2394394,3,3,3.3
2586,Teacher,Vanessa,Segundo,Education,VGVhY2hlci0yMzk1MTEy,2395112,1,5,3
2587,Teacher,Lily,Chang,Art,VGVhY2hlci0yMzk3MTcz,2397173,1,5,1
2589,Teacher,Kirupa,Pushparaj,Law,VGVhY2hlci0yNDAwODg4,2400888,1,5,3
2590,Teacher,John,Murray,Mathematics,VGVhY2hlci0yNDAxMTA2,2401106,1,5,2
2591,Teacher,Tran,Nguyen,Environmental Toxicology,VGVhY2hlci0yNDAxNTg3,2401587,3,4.3,3.3
2594,Teacher,Alaina,Gibbons,Mathematics,VGVhY2hlci0yNDA0MDQy,2404042,2,3.5,3
2596,Teacher,Paloma,Castillo,Mathematics,VGVhY2hlci0yNDA1NDMz,2405433,7,4.6,2.9
2598,Teacher,Clark,Richter,Ecology & Evolutionary Biology,VGVhY2hlci0yNDA5MzE5,2409319,6,2.3,4
2599,Teacher,Amber,Sanchez,Psychology,VGVhY2hlci0yNDEwMDMx,2410031,20,3.6,2.9
2600,Teacher,Amanda,Modell,American Studies,VGVhY2hlci0yNDEyNjIz,2412623,3,2.3,2.3
2602,Teacher,Michael,Ryan,Art,VGVhY2hlci0yNDE3Mzcx,2417371,1,5,3
2603,Teacher,Diana,Selmeczy,Psychology,VGVhY2hlci0yNDIxOTQ3,2421947,6,4,2.5
2604,Teacher,Margaret,Ronda,English,VGVhY2hlci0yNDIyMDc0,2422074,7,5,3.2
2605,Teacher,Kevin,Hinojosa,Chemistry,VGVhY2hlci0yNDIyODk2,2422896,2,4,3.5
2606,Teacher,Anthony,Barley,Ecology & Evolutionary Biology,VGVhY2hlci0yNDI0MTU1,2424155,1,4,4
2608,Teacher,J.,Lopez,Art & Art History,VGVhY2hlci0yNDI2Mjky,2426292,9,3,3.9
2610,Teacher,Stefano,Valenti,Physics,VGVhY2hlci0yNDI3Mzc3,2427377,6,3.2,3
2611,Teacher,Nathan,Hanford,Computer Science,VGVhY2hlci0yNDI3OTMw,2427930,11,4.6,2.8
2613,Teacher,Soichiro,Yamada,Biomedical Engineering,VGVhY2hlci0yNDM2MjUx,2436251,1,5,2
2614,Teacher,Alejandro,Martinez Vela,Civil Engineering,VGVhY2hlci0yNDM4NzI1,2438725,4,4.5,3
2616,Teacher,Berk,Gozde,Art,VGVhY2hlci0yNDM5Njgy,2439682,1,5,4
2617,Teacher,Oscar,Kivinen,Mathematics,VGVhY2hlci0yNDQwMjY2,2440266,1,3,4
2618,Teacher,Zeke,Baker,Sociology,VGVhY2hlci0yNDQxMjA3,2441207,3,3.3,3.3
2619,Teacher,Jean-Jacques,Lambert,Viticulture & Enology,VGVhY2hlci0yNDQxNTc3,2441577,1,5,3
2620,Teacher,Kristin,George Bagdanov,English,VGVhY2hlci0yNDQyNDI2,2442426,2,5,3.5
2621,Teacher,Eric,Severson,Mathematics,VGVhY2hlci0yNDQyODkz,2442893,2,4.5,3
2622,Teacher,Xiang,Yang,Animal Science,VGVhY2hlci0yNDQ0NDY0,2444464,1,5,3
2624,Teacher,Jennifer,Cadieux,Design,VGVhY2hlci0yNDQ1MDc0,2445074,5,5,3
2625,Teacher,Paloma,Gutierrez-Castillo,Mathematics,VGVhY2hlci0yNDQ1Nzk4,2445798,6,2.8,4
2626,Teacher,Kathryn,Newton,Chemistry,VGVhY2hlci0yNDQ2NjEx,2446611,1,2,5
2627,Teacher,Trent,Simmons,Psychology,VGVhY2hlci0yNDQ3MzMy,2447332,2,5,2.5
2628,Teacher,Emiline,Diolot,French,VGVhY2hlci0yNDQ4MTE2,2448116,1,5,4
2631,Teacher,Kevin,Smith,Comparative Literature,VGVhY2hlci0yNDQ5NzE4,2449718,2,3.5,3
2632,Teacher,Sarah,Peterson,English,VGVhY2hlci0yNDQ5ODMw,2449830,4,4.3,2.7
2633,Teacher,Ashutosh,Bhagwat,Law,VGVhY2hlci0yNDUwMTM3,2450137,1,5,2
2634,Teacher,Cristina,Vazquez,Spanish,VGVhY2hlci0yNDUwMjY3,2450267,2,5,2
2635,Teacher,Rachel,Stark,English,VGVhY2hlci0yNDUyOTM4,2452938,1,5,3
2636,Teacher,Yanira,Madrigal-Garcia,Chicano Studies,VGVhY2hlci0yNDU0MzUy,2454352,1,4,2
2637,Teacher,Matthew,Sazma,Psychology,VGVhY2hlci0yNDU0NzAx,2454701,7,4.8,2.3
2638,Teacher,Louise,Kellogg,Geology,VGVhY2hlci0yNDU1MzA2,2455306,1,3,3
2639,Teacher,Emily,Merchant,Science,VGVhY2hlci0yNDU2MTgz,2456183,3,5,3.7
2640,Teacher,Irene,Kim,Statistics,VGVhY2hlci0yNDU2NzM4,2456738,6,2,3.7
2642,Teacher,Rose,Baunach,Physics,VGVhY2hlci0yNDYxOTI3,2461927,4,4.5,2.2
2643,Teacher,Zoey,Liu,Linguistics,VGVhY2hlci0yNDYzMzU1,2463355,2,1,5
2646,Teacher,Kristin,Pusch,English,VGVhY2hlci0yNDYzODEw,2463810,6,2.3,3.3
2648,Teacher,Alireza,Mounesisohi,Mechanical Engineering,VGVhY2hlci0yNDY3MTUz,2467153,2,5,3.5
2649,Teacher,Andrew,Wetzel,Physics,VGVhY2hlci0yNDY3MjI5,2467229,5,3,3.6
2650,Teacher,Assaf,Razin,Economics,VGVhY2hlci0yNDY3Nzk0,2467794,1,1,3
2651,Teacher,Claire,Lozano,Spanish,VGVhY2hlci0yNDY3OTk5,2467999,1,5,2
2653,Teacher,Odile,Carroll,Women's Studies,VGVhY2hlci0yNDY4NTc3,2468577,2,5,3
2654,Teacher,Arieh,Schwartz,Philosophy,VGVhY2hlci0yNDY4ODIx,2468821,2,4.5,2.5
2655,Teacher,Benjamin,Schlitzer,Physics,VGVhY2hlci0yNDY5NDE2,2469416,2,5,3.5
2656,Teacher,Yi-Wei,Liu,Statistics,VGVhY2hlci0yNDY5NDMw,2469430,9,3.1,4.3
2657,Teacher,Jean-Paul,Bourelly,Music,VGVhY2hlci0yNDY5ODIw,2469820,2,2.5,3
2659,Teacher,Sarah,Guest,Microbiology,VGVhY2hlci0yNDcxMjM0,2471234,1,5,3
2660,Teacher,Andrea,Khoo,Physical Education,VGVhY2hlci0yNDcxMjc4,2471278,1,5,1
2662,Teacher,Logan,Clendening,History,VGVhY2hlci0yNDcxMzM0,2471334,2,3.5,3.5
2663,Teacher,Shelly,Brooks,History,VGVhY2hlci0yNDcxNjA2,2471606,1,4,4
2664,Teacher,Beth,Ferguson,Design,VGVhY2hlci0yNDcyMDAy,2472002,2,3,1.5
2665,Teacher,Deserea,Langley,Native Studies,VGVhY2hlci0yNDcyMDI2,2472026,2,4,2.5
2666,Teacher,David,Olson,Chemistry,VGVhY2hlci0yNDcyMjgy,2472282,25,3.4,4.5
2667,Teacher,Sarah,Prince,Political Science,VGVhY2hlci0yNDcyNDkw,2472490,1,3,3
2668,Teacher,Kelly,Finn,Science,VGVhY2hlci0yNDczMzk3,2473397,1,5,2
2670,Teacher,Kelsey,Lyberger,Wildlife,VGVhY2hlci0yNDczODAz,2473803,4,4.8,3
2671,Teacher,Catherine Michael,Chin,Classics,VGVhY2hlci0yNDczOTg0,2473984,2,5,1.5
2672,Teacher,Marcella,Gonsalves,Medicine,VGVhY2hlci0yNDc0NTU2,2474556,1,3,2
2673,Teacher,Sophia,Papageorgiou,Veterinary Sciences,VGVhY2hlci0yNDc1MzU3,2475357,3,4.3,1.3
2674,Teacher,Alba,Garcia,Spanish,VGVhY2hlci0yNDc1NTI3,2475527,2,5,2
2675,Teacher,Malaka,Shatta,Languages,VGVhY2hlci0yNDc2MDQ5,2476049,3,5,1.7
2677,Teacher,Emanuel,Frenkel,Economics,VGVhY2hlci0yNDgxMTY2,2481166,1,1,5
2680,Teacher,Gloria,Poveda,Chicano Studies,VGVhY2hlci0yNDkxNzE1,2491715,4,2.8,2.5
2681,Teacher,Jamal,Jones,Religious Studies,VGVhY2hlci0yNDk0MjY2,2494266,3,4,2.3
2682,Teacher,Mason,Young,Chemical Engineering,VGVhY2hlci0yNDk0ODEy,2494812,2,5,3
2683,Teacher,Francois,Castonguay,Agricultural & Resource Economics,VGVhY2hlci0yNDk1MDQ4,2495048,5,2.4,4.8
2684,Teacher,Dmitri,Shemetov,Mathematics,VGVhY2hlci0yNDk2MjE2,2496216,4,3,3
2685,Teacher,Alexandra,Sofreniew,Art & Art History,VGVhY2hlci0yNDk2MjQw,2496240,1,4,2
2686,Teacher,Madison,McCrea-Hendrick,Chemistry,VGVhY2hlci0yNDk2ODcz,2496873,10,3.7,3.1
2687,Teacher,Rizki,Siregar,Economics,VGVhY2hlci0yNDk4ODQ0,2498844,3,2.3,2.3
2688,Teacher,Moritz,Reintjes,Mathematics,VGVhY2hlci0yNDk5MTE0,2499114,1,2,5
2689,Teacher,Caroline,McKusick,Anthropology,VGVhY2hlci0yNDk5MjEw,2499210,1,5,2
2690,Teacher,Niklas,Garner,Science,VGVhY2hlci0yNTAwMTkx,2500191,3,4.3,3.3
2691,Teacher,Kristen,Greer,Linguistics,VGVhY2hlci0yNTAwMjAw,2500200,5,2.2,4
2692,Teacher,Gustavo,Segura,Spanish,VGVhY2hlci0yNTAwNzE2,2500716,2,4.5,1
2693,Teacher,Chris,Griesemer,Geology,VGVhY2hlci0yNTAwODA2,2500806,3,5,2.3
2695,Teacher,Aron,Tillema,Religious Studies,VGVhY2hlci0yNTAwODQ4,2500848,3,5,3.3
2696,Teacher,Rebecca,Hogue,English,VGVhY2hlci0yNTAxMDAy,2501002,1,5,2
2697,Teacher,Han,Yang,Civil Engineering,VGVhY2hlci0yNTAxMDA5,2501009,4,3,1.8
2698,Teacher,Todd,Kinghorn,Physics,VGVhY2hlci0yNTAxMzk5,2501399,1,4,4
2699,Teacher,Andrea,Ross,University Writing Program,VGVhY2hlci0yNTAxNTAz,2501503,4,4,3.3
2700,Teacher,Leticia,Rodriguez,Art & Art History,VGVhY2hlci0yNTAyMjAz,2502203,4,2.2,3.7
2701,Teacher,Mel,Salm,Anthropology,VGVhY2hlci0yNTAzMjky,2503292,1,5,1
2702,Teacher,Yifan,Zhao,Communication,VGVhY2hlci0yNTAzOTU2,2503956,3,4.7,2.3
2706,Teacher,Jenna,Samuel,Physics,VGVhY2hlci0yNTA0NDg5,2504489,3,5,3
2709,Teacher,Adam,Kersch,Anthropology,VGVhY2hlci0yNTA2MTEz,2506113,1,5,2
2710,Teacher,Katelyn,Jarvis,Mathematics,VGVhY2hlci0yNTA2NDUx,2506451,6,3.8,4
2711,Teacher,Cetin,Ozdemir,Sociology,VGVhY2hlci0yNTA3MDE5,2507019,6,1.7,3.8
2715,Teacher,Claire,Henderson,Linguistics,VGVhY2hlci0yNTA4NTk5,2508599,2,5,2.5
2717,Teacher,Hongtao,Xue,Mathematics,VGVhY2hlci0yNTA4NjA2,2508606,1,5,4
2718,Teacher,Melissa,Salm,Anthropology,VGVhY2hlci0yNTA4NzU0,2508754,5,4.2,3.2
2719,Teacher,Jay,Jefferson,Animal Science,VGVhY2hlci0yNTA4OTk1,2508995,1,1,4
2720,Teacher,Sneha,Chakraborty,Statistics,VGVhY2hlci0yNTA5MjMw,2509230,2,3.5,3
2723,Teacher,Ryan,Redmond,Linguistics,VGVhY2hlci0yNTA5NzY4,2509768,1,5,2
2727,Teacher,Jordan,Bell,Philosophy,VGVhY2hlci0yNTE2MTc3,2516177,5,3.4,3.2
2728,Teacher,Nahrain,Rasho,Political Science,VGVhY2hlci0yNTE3NTUx,2517551,1,5,4
2729,Teacher,Diego,Martinez-Campos,Theatre & Dance,VGVhY2hlci0yNTE3NjIx,2517621,2,1,5
2730,Teacher,Isa,Leal,Theatre & Dance,VGVhY2hlci0yNTE4MDg5,2518089,2,3.5,2.5
2731,Teacher,Raymarkdon,Esguerra,Mathematics,VGVhY2hlci0yNTE4NTE4,2518518,2,1.5,5
2732,Teacher,Hana,Anderson,Medicine,VGVhY2hlci0yNTE4ODA1,2518805,1,4,2
2733,Teacher,Zsofia,Penzvalto,Biological Sciences,VGVhY2hlci0yNTE5NDQy,2519442,1,5,3
2734,Teacher,Michael,Carter,Communication,VGVhY2hlci0yNTE5NTE0,2519514,2,4.5,2
2735,Teacher,Ander,Aguirre,Mathematics,VGVhY2hlci0yNTE5NTE4,2519518,3,1.7,4
2736,Teacher,Matteo,Farne,Statistics,VGVhY2hlci0yNTIwMjMx,2520231,19,1.9,3.5
2737,Teacher,Alex,Deguia,Education,VGVhY2hlci0yNTIwMjk4,2520298,2,3,4
2739,Teacher,Harry,Dwyer,Engineering,VGVhY2hlci0yNTIzMzA0,2523304,1,3,3
2742,Teacher,Cagri,Guzel,Education,VGVhY2hlci0yNTI1NjM4,2525638,2,5,3
2743,Teacher,Erfan,Nourbakhsh,Physics,VGVhY2hlci0yNTI1ODc1,2525875,6,4.5,3
2744,Teacher,Benjamin,Roycraft,Statistics,VGVhY2hlci0yNTI3MDE5,2527019,11,2.5,3.5
2745,Teacher,Lu,Fan,Communication,VGVhY2hlci0yNTI3MzU3,2527357,4,3,3.5
2747,Teacher,Du,Pham,Mathematics,VGVhY2hlci0yNTI5MjM2,2529236,57,1.8,4.2
2748,Teacher,Ryan,Dougherty,Chemistry,VGVhY2hlci0yNTMwMTU0,2530154,1,1,5
2749,Teacher,Timothy,Hyde,Art,VGVhY2hlci0yNTMyNzM0,2532734,1,1,3
2750,Teacher,Na,Ma,Engineering,VGVhY2hlci0yNTMzOTkw,2533990,1,1,4
2753,Teacher,Megan,Crowder,Biological Sciences,VGVhY2hlci0yNTM1MDU2,2535056,1,5,3
2754,Teacher,Justin,Perona,Computer Science,VGVhY2hlci0yNTM1OTg1,2535985,2,4.5,3
2755,Teacher,Christos,Anthanasiadis,Mathematics,VGVhY2hlci0yNTM3OTI2,2537926,9,4.1,3.8
2756,Teacher,Tory,Brykalski,Anthropology,VGVhY2hlci0yNTQwNDM0,2540434,1,5,3
2758,Teacher,Randy,Carney,Biomedical Engineering,VGVhY2hlci0yNTQzMzAx,2543301,1,5,4
2759,Teacher,Andrew,Snyder,Music,VGVhY2hlci0yNTQ0Njkx,2544691,1,3,1
2760,Teacher,Mikhael,Semaan,Physics,VGVhY2hlci0yNTQ2MTM4,2546138,9,1.8,4.1
2762,Teacher,Vsevolod,Ivanov,Physics,VGVhY2hlci0yNTQ3MTAz,2547103,6,5,3.5
2763,Teacher,Julia,Fontanilla,Anthropology,VGVhY2hlci0yNTUwNDYw,2550460,1,4,1
2764,Teacher,Jeremiah,Miller,University Writing Program,VGVhY2hlci0yNTUxMzE2,2551316,2,5,2
2765,Teacher,Christos,Athanasiadis,Mathematics,VGVhY2hlci0yNTU3MDk4,2557098,1,1,5
2766,Teacher,Kahui,Lim,Engineering,VGVhY2hlci0yNTU3MTY4,2557168,2,4.5,3.5
2767,Teacher,Eric,Chu,Human Ecology,VGVhY2hlci0yNTU3NjY1,2557665,4,3.5,1.2
2769,Teacher,Jonathan,Hughes,Food Science & Technology,VGVhY2hlci0yNTU4MDc5,2558079,1,5,3
2770,Teacher,Courtney,Pollard,University Writing Program,VGVhY2hlci0yNTU4OTk4,2558998,1,1,2
2771,Teacher,Sean,Curry,Mathematics,VGVhY2hlci0yNTU5NTQ1,2559545,6,4.7,3.2
2772,Teacher,Ellen,Abrams,English,VGVhY2hlci0yNTU5OTcy,2559972,2,4.5,3.5
2774,Teacher,Curtis,Williams,Geology,VGVhY2hlci0yNTYxMDc5,2561079,3,4.7,2.3
2775,Teacher,Rae,Gouirand,English,VGVhY2hlci0yNTYyMzY1,2562365,2,5,2.5
2777,Teacher,Elise,Pollard,English,VGVhY2hlci0yNTYzNTA1,2563505,1,4,2
2779,Teacher,Patrick,Ray,Philosophy,VGVhY2hlci0yNTY2NjU4,2566658,5,3.2,3.2
2781,Teacher,Bobbiejane,Culbertson,Biological Sciences,VGVhY2hlci0yNTcwMDk1,2570095,6,4.8,2.8
2782,Teacher,Timothy,Banh,Psychology,VGVhY2hlci0yNTcxMjY1,2571265,4,2.5,3.3
2789,Teacher,Adele,Igel,Environmental Science,VGVhY2hlci0yNTc2OTgz,2576983,1,5,4
2790,Teacher,Aurelien,Allard,Psychology,VGVhY2hlci0yNTc4MDkz,2578093,1,4,2
2792,Teacher,Joseph,Berry,Physics,VGVhY2hlci0yNTc5MDc5,2579079,1,4,3
2794,Teacher,Christy,Grettenberger,Geology,VGVhY2hlci0yNTc5Mjkz,2579293,1,5,1
2795,Teacher,Seung Sae,Hong,Materials Science,VGVhY2hlci0yNTc5MzAw,2579300,1,5,2
2797,Teacher,Tom,Buckley,Plant & Soil Science,VGVhY2hlci0yNTgwNTQz,2580543,1,5,2
2799,Teacher,Brad,Barber,Management,VGVhY2hlci0yNTgwOTE0,2580914,1,4,3
2800,Teacher,Laura,Meinzen-Dick,Agricultural & Resource Economics,VGVhY2hlci0yNTgxMjA5,2581209,2,4.5,2.5
2801,Teacher,Darnel,Degand,Education,VGVhY2hlci0yNTgxMzA4,2581308,1,4,3
2802,Teacher,Ariadna,Venegas-Li,Physics,VGVhY2hlci0yNTgzNjY1,2583665,8,2,4
2803,Teacher,Catherine (Cathy),Rushworth,Ecology & Evolutionary Biology,VGVhY2hlci0yNTgzODQ0,2583844,3,4.7,4.3
2804,Teacher,Dylan,Vasey,Geology,VGVhY2hlci0yNTkxNDkx,2591491,5,4.8,1.6
2805,Teacher,Sifat,Ferdousi,Computer Science,VGVhY2hlci0yNTkzODU0,2593854,29,1.3,4.4
2806,Teacher,Liz,Tang,Engineering,VGVhY2hlci0yNjAwMjQ1,2600245,1,1,1
2807,Teacher,Kelly,Thomas,English,VGVhY2hlci0yNjAwMjU4,2600258,2,5,2
